0.8788505343 0.1302644231
0.9446369161 0.1224798387
0.9960900138 0.0971489044
0.9568046767 0.0776470588
0.8550851189 0.1162247475
0.8077066652 0.1709575688
0.4793692424 0.11050884960000001
0.5850198538 0.1098372781
0.875058309 0.09451388890000001
0.8367570631 0.07371134019999999
0.3163119434 0.138190407
0.9364458937000001 0.0736391129
1.1569026034999998 0.0804976852
0.9917364783 0.082421875
0.5101936924 0.10589561859999999
0.9163416041 0.1028268551
0.40964497520000004 0.094690534
0.9739453588 0.1177884615
0.63222867 0.09836711710000001
1.0883095475 0.0589986911
0.9863633756 0.1595430108
1.0108108512 0.0801373106
0.909214519 0.0837608382
0.8758915134 0.0695568648
0.7571694444 0.058797089000000004
0.9173395844 0.0771573604
0.5013349933 0.1686025943
1.0822130252 0.095412234
1.0258257644 0.08003125
0.8988772343000001 0.0655838816
0.8397419925 0.10707438650000001
0.4881677149 0.114684466
